//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4817
-6.83575001,-8.17700001,-1.63924997,71,72,65,1.000000,1.000000,203.358618,47250.000000,1.000000
-6.83699998,-8.18000000,-1.63875001,95,98,90,1.000000,1.000000,203.379164,47818.000000,1.000000
-6.84124997,-8.18174999,-1.64324998,69,77,57,1.000000,1.000000,203.399717,47512.000000,1.000000
-6.84524998,-8.18025001,-1.64125001,70,71,67,1.000000,1.000000,203.399717,48255.000000,1.000000
-6.84500000,-8.18299999,-1.63775002,84,87,81,1.000000,1.000000,203.420263,49282.000000,1.000000
-6.84050003,-8.16500001,-1.65299999,79,89,35,1.000000,1.000000,203.296972,52646.000000,1.000000
-6.86275002,-8.17924999,-1.64700001,77,80,73,1.000000,1.000000,203.440817,46770.000000,1.000000
-6.85950002,-8.18049999,-1.63875001,74,80,67,1.000000,1.000000,203.440809,47272.000000,1.000000
-6.87074998,-8.17575001,-1.63625001,79,96,54,1.000000,1.000000,203.440802,46748.000000,1.000000
-6.87675002,-8.17700001,-1.64125001,56,66,42,1.000000,1.000000,203.461355,46682.000000,1.000000
-6.87950000,-8.17875000,-1.64249998,66,74,52,1.000000,1.000000,203.481901,46551.000000,1.000000
-6.87925002,-8.17575001,-1.63899999,65,77,45,1.000000,1.000000,203.461348,45896.000000,1.000000
-6.83949998,-8.14500000,-1.57950001,123,126,44,2.000000,1.000000,203.173597,43711.000000,1.000000
-6.84225002,-8.14724999,-1.57850003,122,124,49,1.000000,1.000000,203.194143,44957.000000,1.000000
-6.84124997,-8.14775001,-1.57475000,105,106,32,1.000000,1.000000,203.194143,48342.000000,1.000000
-6.84225002,-8.15075000,-1.57450002,121,124,47,1.000000,1.000000,203.214689,49435.000000,1.000000
-6.84075001,-8.15424999,-1.57700001,112,116,40,1.000000,1.000000,203.235243,49194.000000,1.000000
-6.83849999,-8.16225000,-1.57324999,118,131,58,1.000000,1.000000,203.276342,48583.000000,1.000000
-6.84099999,-8.15749999,-1.57550000,115,125,44,1.000000,1.000000,203.255796,48758.000000,1.000000
-6.84199998,-8.15725001,-1.57225000,102,106,31,1.000000,1.000000,203.255789,50374.000000,1.000000
-6.84124997,-8.15400000,-1.57399999,109,113,37,1.000000,1.000000,203.235243,49609.000000,1.000000
-6.84300003,-8.14325001,-1.57749998,99,99,26,2.000000,1.000000,203.173590,44913.000000,1.000000
-6.84050003,-8.18200000,-1.63599997,74,76,73,1.000000,1.000000,203.399710,48736.000000,1.000000
-6.84650001,-8.17950000,-1.63499998,87,92,86,1.000000,1.000000,203.399710,46944.000000,1.000000
-6.86150000,-8.17599999,-1.63400000,86,100,63,1.000000,1.000000,203.420248,46660.000000,1.000000
-6.86450002,-8.17825001,-1.63050001,73,93,44,1.000000,1.000000,203.440794,45175.000000,1.000000
-6.84900001,-8.17849999,-1.62575000,90,110,68,1.000000,1.000000,203.399694,45918.000000,1.000000
-6.87925002,-8.17575001,-1.63550001,72,88,50,2.000000,1.000000,203.461348,41833.000000,1.000000
-6.83675000,-8.16600000,-1.57300001,92,105,52,1.000000,1.000000,203.296896,48867.000000,1.000000
-6.84949997,-8.16774999,-1.57249998,83,92,71,1.000000,1.000000,203.337995,47949.000000,1.000000
-6.85075000,-8.17000001,-1.57349997,64,68,53,1.000000,1.000000,203.358541,47075.000000,1.000000
-6.83849999,-8.16225000,-1.56999999,117,123,67,1.000000,1.000000,203.276342,49282.000000,1.000000
-6.85125002,-8.13974999,-1.56349998,108,99,42,2.000000,1.000000,203.173574,14133.000000,1.000000
-6.84349999,-8.16649999,-1.57099997,129,139,118,1.000000,1.000000,203.317442,49282.000000,1.000000
-6.84424999,-8.16250001,-1.56575000,100,113,50,1.000000,1.000000,203.296888,48889.000000,1.000000
-6.84475002,-8.16600000,-1.56499999,103,119,53,1.000000,1.000000,203.317434,48605.000000,1.000000
-6.84975001,-8.16774999,-1.56924998,110,123,76,1.000000,1.000000,203.337988,47534.000000,1.000000
-6.85075000,-8.16725000,-1.56625002,106,120,60,1.000000,1.000000,203.337988,46748.000000,1.000000
-6.84475002,-8.16600000,-1.56150001,108,127,42,1.000000,1.000000,203.317434,48037.000000,1.000000
-6.84975001,-8.16750001,-1.55900001,94,110,36,1.000000,1.000000,203.337980,47906.000000,1.000000
-6.85200003,-8.16649999,-1.56349998,101,116,43,1.000000,1.000000,203.337980,45634.000000,1.000000
-6.85475001,-8.16825001,-1.56150001,97,113,41,1.000000,1.000000,203.358526,45284.000000,1.000000
-6.85450003,-8.16825001,-1.55800002,99,116,40,1.000000,1.000000,203.358526,44804.000000,1.000000
-6.84699997,-8.16500001,-1.55550002,109,122,54,1.000000,1.000000,203.317427,48386.000000,1.000000
-6.84774998,-8.16449999,-1.55250000,106,120,57,1.000000,1.000000,203.317419,47971.000000,1.000000
-6.84949997,-8.16375001,-1.54975002,118,133,78,1.000000,1.000000,203.317419,48386.000000,1.000000
-6.85024998,-8.16725000,-1.55599999,106,121,47,1.000000,1.000000,203.337973,46726.000000,1.000000
-6.85075000,-8.16699999,-1.55274998,103,119,49,1.000000,1.000000,203.337973,46551.000000,1.000000
-6.85174999,-8.16649999,-1.54975002,108,125,59,1.000000,1.000000,203.337965,45240.000000,1.000000
-6.85575000,-8.16750001,-1.55175000,113,129,56,1.000000,1.000000,203.358519,43646.000000,1.000000
-6.85524997,-8.16800000,-1.54825001,104,119,48,1.000000,1.000000,203.358511,43296.000000,1.000000
-6.85249999,-8.16625001,-1.54650002,103,116,63,1.000000,1.000000,203.337965,46114.000000,1.000000
-6.85599998,-8.16475000,-1.53425001,109,111,89,1.000000,1.000000,203.337950,46879.000000,1.000000
-6.85550001,-8.16500001,-1.53075003,97,103,77,1.000000,1.000000,203.337950,46879.000000,1.000000
-6.85849998,-8.16649999,-1.52925002,126,131,108,1.000000,1.000000,203.358496,42575.000000,1.000000
-6.85700002,-8.16399999,-1.52799999,99,104,83,1.000000,1.000000,203.337942,45590.000000,1.000000
-6.85849998,-8.15975001,-1.53624999,115,113,87,1.000000,1.000000,203.317404,52340.000000,1.000000
-6.85849998,-8.15650000,-1.53049999,86,90,64,1.000000,1.000000,203.296843,52821.000000,1.000000
-6.86099997,-8.14474999,-1.46974998,85,79,23,1.000000,1.000000,203.235128,52952.000000,1.000000
-6.85475001,-8.16124999,-1.50450002,95,104,96,1.000000,1.000000,203.317373,47840.000000,1.000000
-6.85524997,-8.16100000,-1.50125002,88,94,87,1.000000,1.000000,203.317366,47207.000000,1.000000
-6.85349998,-8.15824999,-1.49825000,85,92,86,1.000000,1.000000,203.296812,48102.000000,1.000000
-6.85575000,-8.16074999,-1.49800002,81,86,81,1.000000,1.000000,203.317366,47556.000000,1.000000
-6.85424999,-8.15800001,-1.49500000,81,86,80,1.000000,1.000000,203.296812,48998.000000,1.000000
-6.85749999,-8.16025000,-1.49524998,91,95,95,1.000000,1.000000,203.317358,47403.000000,1.000000
-6.85450003,-8.15775000,-1.49174999,106,111,111,1.000000,1.000000,203.296804,49020.000000,1.000000
-6.85424999,-8.15775000,-1.47474998,126,128,123,1.000000,1.000000,203.296789,48758.000000,1.000000
-6.86099997,-8.15200000,-1.47025000,81,81,78,1.000000,1.000000,203.276236,52471.000000,1.000000
-6.85824999,-8.14549999,-1.41199999,97,97,72,1.000000,1.000000,203.235067,47753.000000,1.000000
-6.86725000,-8.12174999,-1.42000001,126,134,81,1.000000,1.000000,203.111769,46748.000000,1.000000
-6.86674997,-8.12174999,-1.41650002,119,136,80,1.000000,1.000000,203.111769,48080.000000,1.000000
-6.86649999,-8.11950000,-1.42224997,118,119,69,1.000000,1.000000,203.091223,41789.000000,1.000000
-6.86824998,-8.11850001,-1.41975003,125,132,81,1.000000,1.000000,203.091223,45787.000000,1.000000
-6.86899999,-8.11825000,-1.41650002,89,105,52,1.000000,1.000000,203.091215,47250.000000,1.000000
-6.86899999,-8.11825000,-1.41300004,87,106,51,1.000000,1.000000,203.091215,47338.000000,1.000000
-6.87300000,-8.11275001,-1.41800004,81,93,42,1.000000,1.000000,203.070669,46376.000000,1.000000
-6.86349997,-8.12325000,-1.41199999,103,122,65,1.000000,1.000000,203.111761,48168.000000,1.000000
-6.86150000,-8.14750000,-1.41475003,78,78,68,1.000000,1.000000,203.255621,48233.000000,1.000000
-6.86125001,-8.14799999,-1.41125005,90,91,79,1.000000,1.000000,203.255621,48517.000000,1.000000
-6.86275002,-8.14700001,-1.40850001,129,131,117,1.000000,1.000000,203.255621,47491.000000,1.000000
-6.86225000,-8.15100001,-1.40724998,94,98,84,1.000000,1.000000,203.276167,47512.000000,1.000000
-6.86225000,-8.15400000,-1.40424996,142,150,133,1.000000,1.000000,203.296713,45044.000000,1.000000
-6.88125000,-8.13899999,-1.38799994,116,120,95,1.000000,1.000000,203.255590,47927.000000,1.000000
-6.88525000,-8.13725000,-1.38650005,116,120,95,1.000000,1.000000,203.255583,49457.000000,1.000000
-6.87925002,-8.13350000,-1.36575001,108,114,84,1.000000,1.000000,203.214468,49042.000000,1.000000
-6.87899998,-8.13375001,-1.36225002,119,125,96,1.000000,1.000000,203.214460,49675.000000,1.000000
-6.88775000,-8.13649999,-1.37700003,88,91,70,1.000000,1.000000,203.255575,47775.000000,1.000000
-6.88525000,-8.13725000,-1.37299996,104,106,85,1.000000,1.000000,203.255575,48321.000000,1.000000
-6.88125000,-8.13550000,-1.35999995,100,107,81,1.000000,1.000000,203.235006,48015.000000,1.000000
-6.90099999,-8.13425001,-1.37375002,112,114,92,1.000000,1.000000,203.276121,47906.000000,1.000000
-6.90099999,-8.13449999,-1.37025004,101,105,80,1.000000,1.000000,203.276113,48758.000000,1.000000
-6.89575002,-8.08200001,-1.26850002,99,98,53,1.000000,1.000000,202.947203,46464.000000,1.000000
-6.89325002,-8.08275001,-1.26449996,88,85,39,2.000000,1.000000,202.947203,44410.000000,1.000000
-6.89275000,-8.08325001,-1.26124995,70,67,23,2.000000,1.000000,202.947195,42466.000000,1.000000
-6.89350000,-8.09900000,-1.25274997,50,47,33,1.000000,1.000000,203.049940,49915.000000,1.000000
-6.89624998,-8.10175001,-1.25624996,85,84,75,1.000000,1.000000,203.070494,48867.000000,1.000000
-6.89725003,-8.10149999,-1.25325006,82,79,73,1.000000,1.000000,203.070486,49085.000000,1.000000
-6.89874998,-8.10425000,-1.25350004,122,122,120,1.000000,1.000000,203.091040,41680.000000,1.000000
-6.89425001,-8.09900000,-1.24974995,57,50,39,1.000000,1.000000,203.049932,48976.000000,1.000000
-6.89725003,-8.10149999,-1.24974995,82,78,74,1.000000,1.000000,203.070486,46639.000000,1.000000
-6.89750001,-8.08424999,-1.20575004,69,73,47,1.000000,1.000000,202.967688,49129.000000,1.000000
-6.89949998,-8.08325001,-1.20300000,65,68,52,1.000000,1.000000,202.967688,48648.000000,1.000000
-6.89850000,-8.08375000,-1.19950002,54,51,35,1.000000,1.000000,202.967680,49326.000000,1.000000
-6.89949998,-8.08349999,-1.19650000,53,44,20,1.000000,1.000000,202.967680,50025.000000,1.000000
-6.90425000,-8.06800001,-1.21375006,75,72,32,2.000000,1.000000,202.885488,41658.000000,1.000000
-6.90000001,-8.07950001,-1.20725005,54,55,23,1.000000,1.000000,202.947134,50702.000000,1.000000
-6.89850000,-8.08024999,-1.20349997,43,46,25,1.000000,1.000000,202.947134,48736.000000,1.000000
-6.91950002,-8.08474999,-1.19049995,104,103,99,1.000000,1.000000,203.029318,48495.000000,1.000000
-6.92400000,-8.08575000,-1.18925004,98,97,95,1.000000,1.000000,203.049864,50046.000000,1.000000
-6.98150000,-8.08900001,-1.19775002,61,55,8,1.000000,1.000000,203.214262,45765.000000,1.000000
-6.96924999,-8.09049999,-1.19499999,131,119,42,1.000000,1.000000,203.193708,45634.000000,1.000000
-6.97625002,-8.08775001,-1.19349998,141,134,53,2.000000,1.000000,203.193708,42313.000000,1.000000
-6.98275003,-8.08825000,-1.19475000,93,91,34,1.000000,1.000000,203.214254,47753.000000,1.000000
-6.98499999,-8.08725001,-1.19224995,158,161,79,1.000000,1.000000,203.214254,44891.000000,1.000000
-7.01025000,-8.07300000,-1.19999998,142,141,68,2.000000,1.000000,203.193701,41789.000000,1.000000
-7.01974997,-8.06550001,-1.20450001,100,97,48,2.000000,1.000000,203.173155,23002.000000,1.000000
-6.91950002,-8.08474999,-1.18750005,112,111,109,1.000000,1.000000,203.029310,49631.000000,1.000000
-6.92424998,-8.08549999,-1.18600004,106,105,103,2.000000,1.000000,203.049864,47884.000000,1.000000
-7.09374997,-7.91350000,-1.20750003,44,47,26,1.000000,1.000000,202.474417,47491.000000,1.000000
-7.22850001,-8.08175000,-1.25550001,55,55,28,1.000000,1.000000,203.769110,45743.000000,1.000000
-7.24149999,-8.08725001,-1.25725000,70,66,34,1.000000,1.000000,203.830763,45350.000000,1.000000
-7.04950002,-8.09150000,-1.20925003,104,98,61,1.000000,1.000000,203.399206,44345.000000,1.000000
-7.08725003,-8.12800001,-1.19174998,77,72,50,1.000000,1.000000,203.707434,47884.000000,1.000000
-7.08949998,-8.12999999,-1.19650000,59,55,33,1.000000,1.000000,203.727987,47731.000000,1.000000
-7.09199998,-8.12900000,-1.19374996,70,67,44,1.000000,1.000000,203.727987,46376.000000,1.000000
-7.11099997,-8.07700001,-1.23499995,83,84,44,1.000000,1.000000,203.460867,46202.000000,1.000000
-7.11399999,-8.07575001,-1.23225003,75,76,32,1.000000,1.000000,203.460867,49151.000000,1.000000
-7.11674997,-8.07450001,-1.22974997,69,68,22,2.000000,1.000000,203.460859,44978.000000,1.000000
-7.11349997,-8.08275001,-1.22449999,53,53,23,1.000000,1.000000,203.501959,48692.000000,1.000000
-7.07699999,-8.07274999,-1.21524995,67,61,36,1.000000,1.000000,203.358107,44214.000000,1.000000
-7.10375002,-8.12150001,-1.21349996,64,64,36,1.000000,1.000000,203.707457,44345.000000,1.000000
-7.10924998,-8.10899999,-1.21674996,34,33,19,1.000000,1.000000,203.645803,45350.000000,1.000000
-7.10999999,-8.11525001,-1.21925002,55,53,33,1.000000,1.000000,203.686911,46355.000000,1.000000
-7.11249998,-8.11799999,-1.21925002,84,80,53,1.000000,1.000000,203.707457,42575.000000,1.000000
-7.10524997,-8.11724999,-1.21450000,51,48,29,1.000000,1.000000,203.686903,44760.000000,1.000000
-7.14100000,-8.07800000,-1.23274999,45,43,17,2.000000,1.000000,203.543058,41352.000000,1.000000
-7.15099999,-8.07750001,-1.23400002,71,70,43,1.000000,1.000000,203.563604,41680.000000,1.000000
-7.10225001,-8.13500001,-1.20999997,56,59,29,1.000000,1.000000,203.789648,46551.000000,1.000000
-7.10200003,-8.13899999,-1.20849996,46,48,17,1.000000,1.000000,203.810202,48976.000000,1.000000
-6.85775003,-8.17024999,-1.67624997,173,177,91,1.000000,1.000000,273.002420,47381.000000,1.000000
-6.87149999,-8.17200001,-1.63450002,185,200,96,1.000000,1.000000,273.022974,47381.000000,1.000000
-6.83150002,-8.17849999,-1.78025001,116,119,66,1.000000,1.000000,272.961359,52012.000000,1.000000
-6.83075002,-8.17575001,-1.71324997,159,162,71,1.000000,1.000000,272.961344,52122.000000,1.000000
-6.83124998,-8.17750000,-1.70025002,157,160,72,1.000000,1.000000,272.961328,48998.000000,1.000000
-6.84150002,-8.16800000,-1.65925001,163,171,93,1.000000,1.000000,272.981867,48233.000000,1.000000
-6.83975002,-8.16250001,-1.64525002,168,178,91,1.000000,1.000000,272.981867,43952.000000,1.000000
-6.83224997,-8.18000000,-1.64724999,168,179,94,1.000000,1.000000,272.961313,46267.000000,1.000000
-6.85400000,-8.15725001,-1.58300000,132,149,78,1.000000,1.000000,273.002405,47447.000000,1.000000
-6.86800000,-8.16124999,-1.58074998,140,152,90,1.000000,1.000000,273.022959,42925.000000,1.000000
-6.85325000,-8.15400000,-1.56950002,145,158,96,1.000000,1.000000,273.002405,44454.000000,1.000000
-6.86249998,-8.14200001,-1.47325002,103,112,46,1.000000,1.000000,273.022928,48408.000000,1.000000
-6.86349997,-8.14500000,-1.40724998,168,173,117,1.000000,1.000000,273.022913,45896.000000,1.000000
-6.89124999,-8.11125000,-1.42675000,196,194,110,2.000000,1.000000,144.737837,42859.000000,1.000000
-6.88600001,-8.09975000,-1.34199994,194,185,88,2.000000,1.000000,139.162661,42401.000000,1.000000
-6.88874999,-8.11099999,-1.33750003,173,162,108,1.000000,1.000000,229.824243,54656.000000,1.000000
-6.88850001,-8.10750001,-1.33925002,134,128,50,1.000000,1.000000,229.803705,55770.000000,1.000000
-6.88600001,-8.10600000,-1.34100001,104,98,21,1.000000,1.000000,229.803705,57736.000000,1.000000
-6.88799998,-8.10100000,-1.34050005,147,152,68,1.000000,1.000000,229.762598,56709.000000,1.000000
-6.88175002,-8.09299999,-1.34849995,92,84,31,1.000000,1.000000,229.742075,65535.000000,1.000000
-6.92775002,-8.04849999,-1.15200000,68,56,29,1.000000,1.000000,229.248621,45918.000000,1.000000
-6.92850003,-8.04899999,-1.14924996,60,52,29,1.000000,1.000000,229.248621,47054.000000,1.000000
-6.92850003,-8.04899999,-1.14650004,58,53,26,1.000000,1.000000,229.248621,46726.000000,1.000000
-6.92899999,-8.04950001,-1.14399999,66,61,37,1.000000,1.000000,229.248606,47469.000000,1.000000
-6.86200002,-8.14200001,-1.57074999,82,73,23,1.000000,1.000000,230.132776,45852.000000,1.000000
-6.86625001,-8.16725000,-1.55325001,103,110,88,1.000000,1.000000,211.871408,49762.000000,1.000000
-6.86399999,-8.16800000,-1.55325001,108,112,87,1.000000,1.000000,211.850855,50265.000000,1.000000
-6.86450002,-8.17050000,-1.54925000,98,103,80,1.000000,1.000000,211.850855,49588.000000,1.000000
-6.86824998,-8.16625001,-1.55349999,85,92,74,1.000000,1.000000,211.891962,48539.000000,1.000000
-6.86775002,-8.16399999,-1.55199998,96,104,81,1.000000,1.000000,211.891947,48299.000000,1.000000
-6.86600003,-8.16649999,-1.55075001,101,109,86,1.000000,1.000000,211.871408,49063.000000,1.000000
-6.86399999,-8.16875001,-1.54725003,99,105,83,1.000000,1.000000,211.850855,48386.000000,1.000000
-6.86475000,-8.17125001,-1.54374998,94,99,79,1.000000,1.000000,211.850840,48801.000000,1.000000
-6.86674997,-8.16950001,-1.54400002,97,105,84,1.000000,1.000000,211.871393,48539.000000,1.000000
-6.86600003,-8.16649999,-1.54825001,100,108,87,1.000000,1.000000,211.871393,48037.000000,1.000000
-6.86800000,-8.16449999,-1.54900002,108,116,93,1.000000,1.000000,211.891947,48015.000000,1.000000
-6.89275000,-8.14500000,-1.42675000,95,101,70,1.000000,1.000000,212.158930,44869.000000,1.000000
-6.89699999,-8.15424999,-1.41724997,128,141,108,1.000000,1.000000,212.179483,43799.000000,1.000000
-6.89400002,-8.15200000,-1.42074996,151,160,131,1.000000,1.000000,212.158930,45940.000000,1.000000
-6.89425001,-8.15374999,-1.41749995,139,150,123,1.000000,1.000000,212.158930,46508.000000,1.000000
-6.89500001,-8.14450001,-1.41899996,77,89,60,1.000000,1.000000,212.179468,43930.000000,1.000000
-6.89350000,-8.14975001,-1.41675001,69,80,56,1.000000,1.000000,212.158930,46486.000000,1.000000
-6.89275000,-8.13475000,-1.42049997,62,68,42,1.000000,1.000000,212.179468,44563.000000,1.000000
-6.89374998,-8.12975000,-1.41249996,108,123,88,1.000000,1.000000,212.200006,46180.000000,1.000000
-6.89400002,-8.13100000,-1.40924995,118,134,98,1.000000,1.000000,212.200006,47534.000000,1.000000
-6.89374998,-8.12949999,-1.40724998,110,121,87,1.000000,1.000000,212.200006,48364.000000,1.000000
-6.89299998,-8.13649999,-1.40150004,76,81,52,1.000000,1.000000,212.179453,48015.000000,1.000000
-6.88850001,-8.15949999,-1.39975005,110,116,102,1.000000,1.000000,212.097254,47097.000000,1.000000
-6.89100000,-8.15025001,-1.41749995,72,80,63,1.000000,1.000000,212.138376,46224.000000,1.000000
-6.88900003,-8.14950000,-1.41475003,66,72,62,1.000000,1.000000,212.117823,48408.000000,1.000000
-6.89000002,-8.14549999,-1.41675001,66,72,58,1.000000,1.000000,212.138376,47469.000000,1.000000
-6.88850001,-8.14700001,-1.41325002,55,61,49,1.000000,1.000000,212.117823,49238.000000,1.000000
-6.89000002,-8.14375000,-1.41475003,59,64,50,1.000000,1.000000,212.138361,48867.000000,1.000000
-6.89224997,-8.14274999,-1.41724997,55,62,41,1.000000,1.000000,212.158915,47512.000000,1.000000
-6.89150003,-8.14050000,-1.41574996,63,66,48,1.000000,1.000000,212.158915,48321.000000,1.000000
-6.89224997,-8.13100000,-1.41975003,65,69,44,1.000000,1.000000,212.179468,45918.000000,1.000000
-6.89250001,-8.13199999,-1.41650002,80,84,59,1.000000,1.000000,212.179468,46224.000000,1.000000
-6.89199999,-8.13074999,-1.41450005,100,111,83,1.000000,1.000000,212.179453,46944.000000,1.000000
-6.88649997,-8.14924999,-1.40975004,83,90,76,1.000000,1.000000,212.097269,49063.000000,1.000000
-6.88825002,-8.14575001,-1.41125005,69,74,62,1.000000,1.000000,212.117807,49173.000000,1.000000
-6.88974998,-8.14474999,-1.41199999,64,68,54,1.000000,1.000000,212.138361,48692.000000,1.000000
-6.89025000,-8.14625000,-1.40850001,85,89,74,1.000000,1.000000,212.138361,49369.000000,1.000000
-6.88850001,-8.14724999,-1.40774994,102,106,92,1.000000,1.000000,212.117807,48626.000000,1.000000
-6.88974998,-8.14349999,-1.40700000,83,91,74,1.000000,1.000000,212.138361,48845.000000,1.000000
-6.88775000,-8.15624999,-1.40399998,102,109,94,1.000000,1.000000,212.097254,48495.000000,1.000000
-6.88874999,-8.14825000,-1.40475004,85,92,76,1.000000,1.000000,212.117807,48779.000000,1.000000
-6.88850001,-8.14775001,-1.40249997,86,95,78,1.000000,1.000000,212.117807,48386.000000,1.000000
-6.88775000,-8.14474999,-1.40099996,108,120,101,1.000000,1.000000,212.117792,48168.000000,1.000000
-6.89199999,-8.13074999,-1.41175001,97,111,82,1.000000,1.000000,212.179453,47294.000000,1.000000
-6.88974998,-8.14300000,-1.40475004,69,78,59,1.000000,1.000000,212.138346,48474.000000,1.000000
-6.88900003,-8.14000001,-1.40325003,84,96,75,1.000000,1.000000,212.138346,48779.000000,1.000000
-6.89124999,-8.13925000,-1.40300005,90,102,76,1.000000,1.000000,212.158899,48277.000000,1.000000
-6.88925001,-8.14149999,-1.40000003,106,118,95,1.000000,1.000000,212.138346,48474.000000,1.000000
-6.89150003,-8.14024999,-1.39975005,98,107,81,1.000000,1.000000,212.158899,47534.000000,1.000000
-6.92450002,-8.13725000,-1.37200003,50,53,35,2.000000,1.000000,212.467112,47075.000000,1.000000
-6.92674998,-8.13675000,-1.36700004,52,54,41,2.000000,1.000000,212.487650,48364.000000,1.000000
-6.92550001,-8.12900000,-1.37274998,49,51,38,1.000000,1.000000,212.487665,46682.000000,1.000000
-6.92424998,-8.13625001,-1.36974996,54,57,40,1.000000,1.000000,212.467112,49893.000000,1.000000
-6.92200002,-8.13675000,-1.36750000,59,63,46,1.000000,1.000000,212.446558,49347.000000,1.000000
-6.92174998,-8.13600000,-1.37025004,52,56,36,2.000000,1.000000,212.446558,48342.000000,1.000000
-6.91999999,-8.13600000,-1.37050002,48,56,33,2.000000,1.000000,212.426004,46442.000000,1.000000
-6.92400000,-8.13500001,-1.36750000,58,62,47,1.000000,1.000000,212.467112,50199.000000,1.000000
-6.92375001,-8.13425001,-1.36525004,63,69,53,2.000000,1.000000,212.467096,46529.000000,1.000000
-6.92150000,-8.13425001,-1.36599999,52,59,41,2.000000,1.000000,212.446558,48823.000000,1.000000
-6.89299998,-8.12650000,-1.41899996,91,94,63,1.000000,1.000000,212.200006,45983.000000,1.000000
-6.89474997,-8.12325000,-1.41975003,108,113,74,2.000000,1.000000,212.220560,43690.000000,1.000000
-6.89325002,-8.12725001,-1.41625004,98,109,76,1.000000,1.000000,212.200006,46551.000000,1.000000
-6.89500001,-8.12350001,-1.41699999,118,130,90,1.000000,1.000000,212.220560,44323.000000,1.000000
-6.90500000,-8.11149999,-1.29424994,85,96,82,1.000000,1.000000,212.343698,48255.000000,1.000000
-6.90650001,-8.10625001,-1.29600006,89,101,90,1.000000,1.000000,212.364237,45743.000000,1.000000
-6.90825001,-8.10524999,-1.29650002,102,114,96,2.000000,1.000000,212.384790,42291.000000,1.000000
-6.90825001,-8.10575001,-1.29350000,121,134,115,1.000000,1.000000,212.384790,45372.000000,1.000000
-6.90650001,-8.10600000,-1.29350000,112,124,109,1.000000,1.000000,212.364237,46660.000000,1.000000
-6.90500000,-8.11075001,-1.29199999,100,112,98,1.000000,1.000000,212.343683,47884.000000,1.000000
-6.90725002,-8.10950001,-1.28950005,122,135,118,1.000000,1.000000,212.364237,46704.000000,1.000000
-6.90849999,-8.10625001,-1.29074996,122,136,113,1.000000,1.000000,212.384790,44825.000000,1.000000
-6.90699998,-8.10875001,-1.28724998,135,148,130,1.000000,1.000000,212.364237,46202.000000,1.000000
-6.90875003,-8.10825001,-1.28749996,125,139,114,1.000000,1.000000,212.384775,45634.000000,1.000000
-6.90725002,-8.11000000,-1.28424995,139,154,130,1.000000,1.000000,212.364222,46355.000000,1.000000
-6.90875003,-8.10774999,-1.28500002,121,135,108,1.000000,1.000000,212.384775,46049.000000,1.000000
-6.90849999,-8.10675000,-1.28274994,128,142,115,1.000000,1.000000,212.384775,46311.000000,1.000000
-6.90875003,-8.10875001,-1.27949994,138,153,128,1.000000,1.000000,212.384775,46376.000000,1.000000
-6.89199999,-8.12499999,-1.32549994,79,88,76,1.000000,1.000000,212.199884,50025.000000,1.000000
-6.88974998,-8.12374999,-1.32575005,91,100,89,1.000000,1.000000,212.179346,49129.000000,1.000000
-6.88724998,-8.12374999,-1.32575005,136,145,132,1.000000,1.000000,212.158792,48801.000000,1.000000
-6.88724998,-8.12325000,-1.32849997,112,123,109,1.000000,1.000000,212.158792,48386.000000,1.000000
-6.88724998,-8.12424999,-1.32300001,143,151,140,1.000000,1.000000,212.158792,48845.000000,1.000000
-6.88949999,-8.12299999,-1.32349997,97,105,94,1.000000,1.000000,212.179331,49173.000000,1.000000
-6.89100000,-8.12124999,-1.32425004,73,81,70,1.000000,1.000000,212.199884,48867.000000,1.000000
-6.88874999,-8.12025001,-1.32199996,118,126,115,1.000000,1.000000,212.179331,49719.000000,1.000000
-6.89150003,-8.12374999,-1.32075005,106,114,103,1.000000,1.000000,212.199884,49915.000000,1.000000
-6.88949999,-8.12325000,-1.31800001,133,141,130,1.000000,1.000000,212.179331,50068.000000,1.000000
-6.92700002,-8.08825000,-1.20999997,104,108,84,1.000000,1.000000,212.590174,45656.000000,1.000000
-6.92700002,-8.08775001,-1.21250003,99,98,73,1.000000,1.000000,212.590174,43799.000000,1.000000
-6.92400000,-8.08625000,-1.21400004,105,105,82,1.000000,1.000000,212.569620,44629.000000,1.000000
-6.92249999,-8.08799999,-1.21024995,82,85,74,1.000000,1.000000,212.549066,46901.000000,1.000000
-6.92475000,-8.08975001,-1.20775002,87,94,77,1.000000,1.000000,212.569620,48452.000000,1.000000
-6.92275003,-8.08850001,-1.20750003,72,78,67,1.000000,1.000000,212.549066,48517.000000,1.000000
-6.92475000,-8.08924999,-1.20524996,86,93,77,1.000000,1.000000,212.569620,48779.000000,1.000000
-6.92424998,-8.08725001,-1.21125000,105,108,88,1.000000,1.000000,212.569620,46442.000000,1.000000
-6.92975000,-8.07024999,-1.13375001,115,131,118,1.000000,1.000000,212.651712,46617.000000,1.000000
-6.93200001,-8.06875001,-1.13424998,127,141,126,1.000000,1.000000,212.672266,42663.000000,1.000000
-6.93200001,-8.06800001,-1.13700002,129,144,129,1.000000,1.000000,212.672266,43668.000000,1.000000
-6.92599997,-8.07500001,-1.13025003,121,135,122,1.000000,1.000000,212.610605,48823.000000,1.000000
