//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4474
-7.27550000,-7.85500001,-0.70874994,65,69,37,2.000000,1.000000,226.555933,18393.000000,0.000000
-7.27625001,-7.85199999,-0.70874994,69,71,36,2.000000,1.000000,226.535395,14526.000000,0.000000
-7.20449999,-7.94725000,-0.68999999,125,125,57,2.000000,1.000000,227.439569,25078.000000,0.000000
-7.20449999,-7.94725000,-0.68724995,111,119,41,2.000000,1.000000,227.439569,33794.000000,0.000000
-7.20449999,-7.94725000,-0.68450003,105,113,34,2.000000,1.000000,227.439569,30888.000000,0.000000
-7.20724997,-7.94649999,-0.68399995,127,130,53,2.000000,1.000000,227.419016,25362.000000,0.000000
-7.20425001,-7.94475000,-0.68625002,127,130,50,3.000000,1.000000,227.419016,31456.000000,0.000000
-7.20600000,-7.94225000,-0.68650001,139,142,63,3.000000,1.000000,227.398477,11839.000000,0.000000
-7.22825000,-7.92150002,-0.71299999,102,95,47,2.000000,1.000000,227.172449,34187.000000,0.000000
-7.22424999,-7.91925000,-0.70950001,112,105,64,2.000000,1.000000,227.172449,31893.000000,0.000000
-7.21425000,-7.91600000,-0.71125000,81,75,20,1.000000,1.000000,227.193003,35104.000000,0.000000
-7.21475002,-7.91650002,-0.70849996,75,68,30,2.000000,1.000000,227.193003,34646.000000,0.000000
-7.21675000,-7.91474997,-0.70499998,117,111,62,2.000000,1.000000,227.172449,25908.000000,0.000000
-7.21024999,-7.91374998,-0.70474999,112,105,67,3.000000,1.000000,227.193003,31063.000000,0.000000
-7.20374999,-7.94999998,-0.68724995,118,124,52,3.000000,1.000000,227.460123,35563.000000,0.000000
-7.19950000,-7.95100003,-0.68674999,114,115,55,2.000000,1.000000,227.480677,31238.000000,0.000000
-7.19775000,-7.94649999,-0.68874996,117,118,51,2.000000,1.000000,227.460123,33401.000000,0.000000
-7.20325002,-7.94975000,-0.68425005,137,145,67,3.000000,1.000000,227.460123,28529.000000,0.000000
-7.20325002,-7.94400000,-0.68874996,128,128,55,3.000000,1.000000,227.419031,23942.000000,0.000000
-7.19724998,-7.91524999,-0.69750004,106,95,51,2.000000,1.000000,227.254633,18677.000000,0.000000
-7.20025000,-7.91474997,-0.69775002,130,125,87,2.000000,1.000000,227.234095,17803.000000,0.000000
-7.20000002,-7.91100000,-0.70800000,67,61,25,1.000000,1.000000,227.213556,37682.000000,0.000000
-7.20299998,-7.90675001,-0.69950002,98,94,44,2.000000,1.000000,227.172449,14090.000000,0.000000
-7.19549999,-7.90500002,-0.69900005,127,120,79,2.000000,1.000000,227.192987,22391.000000,0.000000
-7.19549999,-7.90825002,-0.69625001,103,97,61,2.000000,1.000000,227.213541,14090.000000,0.000000
-7.20124999,-7.94875001,-0.68125003,160,164,92,3.000000,1.000000,227.460123,12779.000000,0.000000
-7.24450001,-7.87650000,-0.71250003,105,119,58,1.000000,1.000000,226.823099,28857.000000,0.000000
-7.23899999,-7.87700002,-0.71100002,77,79,26,2.000000,1.000000,226.843653,19857.000000,0.000000
-7.24649999,-7.86849998,-0.71275001,190,157,58,2.000000,1.000000,226.761454,25951.000000,0.000000
-7.24450001,-7.87400000,-0.71174996,91,87,21,2.000000,1.000000,226.802545,28704.000000,0.000000
-7.24325001,-7.87024998,-0.71125000,139,104,39,2.000000,1.000000,226.782007,26148.000000,0.000000
-7.23949999,-7.87400000,-0.70874994,97,107,46,3.000000,1.000000,226.823099,11774.000000,0.000000
-7.24200001,-7.86625003,-0.70900004,181,145,65,2.000000,1.000000,226.761454,13827.000000,0.000000
-7.23025000,-7.88749998,-0.71225005,134,127,66,2.000000,1.000000,226.946405,29949.000000,0.000000
-7.23249999,-7.88875001,-0.70999997,123,120,57,3.000000,1.000000,226.946405,22631.000000,0.000000
-7.22600001,-7.88225000,-0.71100002,78,79,14,2.000000,1.000000,226.925852,29927.000000,0.000000
-7.23150000,-7.87599998,-0.70950001,102,78,40,1.000000,1.000000,226.864206,19922.000000,0.000000
-7.22900000,-7.87450003,-0.71174996,160,130,62,2.000000,1.000000,226.864206,28354.000000,0.000000
-7.22775000,-7.87650000,-0.70950001,89,72,28,2.000000,1.000000,226.884745,23570.000000,0.000000
-7.22299999,-7.87400000,-0.71125000,210,190,114,2.000000,1.000000,226.884760,32199.000000,0.000000
-7.22450000,-7.88150000,-0.70800000,113,108,50,2.000000,1.000000,226.925852,21888.000000,0.000000
-7.22275001,-7.87725001,-0.70750003,82,73,21,2.000000,1.000000,226.905298,23024.000000,0.000000
-7.22125000,-7.87975000,-0.71275001,137,137,68,2.000000,1.000000,226.925852,35323.000000,0.000000
-7.22025001,-7.87575000,-0.70974999,96,87,30,3.000000,1.000000,226.905298,32505.000000,0.000000
-7.21699998,-7.87050002,-0.71250003,237,217,131,1.000000,1.000000,226.884760,35935.000000,0.000000
-7.21150002,-7.87075000,-0.71050005,193,183,113,2.000000,1.000000,226.905313,36874.000000,0.000000
-7.25525001,-7.85299998,-0.71299999,121,119,78,3.000000,1.000000,226.617594,13412.000000,0.000000
-7.24900001,-7.86424999,-0.71250003,135,131,34,2.000000,1.000000,226.720346,20228.000000,0.000000
-7.24200001,-7.86374997,-0.71125000,192,161,71,3.000000,1.000000,226.740900,22980.000000,0.000000
-7.14900002,-7.83350002,-0.46999996,80,91,38,2.000000,1.000000,226.905008,32090.000000,0.000000
-7.15075001,-7.83100002,-0.46849995,160,174,92,3.000000,1.000000,226.884455,27065.000000,0.000000
-7.14350000,-7.83350002,-0.46900003,48,54,22,2.000000,1.000000,226.925562,32592.000000,0.000000
-7.14449999,-7.83100002,-0.46699994,119,131,72,2.000000,1.000000,226.905008,20228.000000,0.000000
-7.13850001,-7.83350002,-0.47400003,80,85,65,2.000000,1.000000,226.946115,38490.000000,0.000000
-7.14175001,-7.83500003,-0.47174995,69,74,51,2.000000,1.000000,226.946115,37486.000000,0.000000
-7.13600001,-7.83500003,-0.47024994,96,105,77,3.000000,1.000000,226.966669,32964.000000,0.000000
-7.14075002,-7.83224999,-0.47149997,53,57,35,2.000000,1.000000,226.925562,37813.000000,0.000000
-7.14100000,-7.83474999,-0.46925002,70,76,48,2.000000,1.000000,226.946115,32789.000000,0.000000
-7.13575003,-7.83474999,-0.46775001,85,95,61,3.000000,1.000000,226.966669,26126.000000,0.000000
-7.14049998,-7.83200001,-0.46625000,59,64,27,2.000000,1.000000,226.925562,20905.000000,0.000000
-7.13700000,-7.83249997,-0.46600001,63,68,38,2.000000,1.000000,226.946115,19463.000000,0.000000
-7.13000003,-7.83175003,-0.47225004,106,114,93,3.000000,1.000000,226.966669,37442.000000,0.000000
-7.12474999,-7.83200001,-0.46875005,85,96,66,2.000000,1.000000,226.987223,31718.000000,0.000000
-7.12574998,-7.83249997,-0.46625000,89,103,67,3.000000,1.000000,226.987207,26192.000000,0.000000
-7.14900002,-7.82999997,-0.47100001,137,151,68,2.000000,1.000000,226.884470,34711.000000,0.000000
-7.15049997,-7.82824998,-0.47050004,157,158,68,3.000000,1.000000,226.863916,31303.000000,0.000000
-7.14350000,-7.83025002,-0.47174995,81,89,46,2.000000,1.000000,226.905024,37901.000000,0.000000
-7.14500001,-7.82800000,-0.47299998,112,130,52,2.000000,1.000000,226.884470,34733.000000,0.000000
-7.14400002,-7.82450001,-0.47225004,133,145,58,2.000000,1.000000,226.863916,32549.000000,0.000000
-7.14624998,-7.82600003,-0.46725004,174,167,72,3.000000,1.000000,226.863916,21845.000000,0.000000
-7.14400002,-7.82149999,-0.46950000,178,177,89,2.000000,1.000000,226.843363,17060.000000,0.000000
-7.14025000,-7.82875000,-0.47674995,61,67,46,2.000000,1.000000,226.905024,27677.000000,0.000000
-7.13949999,-7.82800000,-0.47375005,71,81,47,2.000000,1.000000,226.905024,37988.000000,0.000000
-7.14199999,-7.82600003,-0.47525006,97,126,56,3.000000,1.000000,226.884470,27481.000000,0.000000
-7.14350000,-7.82424997,-0.47474998,118,139,51,3.000000,1.000000,226.863916,25078.000000,0.000000
-7.13000003,-7.82875000,-0.47550004,70,72,55,2.000000,1.000000,226.946131,36350.000000,0.000000
-7.13100001,-7.82649999,-0.47499996,71,67,55,2.000000,1.000000,226.925577,37551.000000,0.000000
-7.14175001,-7.81999998,-0.47449999,138,137,52,2.000000,1.000000,226.843363,20206.000000,0.000000
-7.13649997,-7.82999997,-0.47349995,55,60,42,2.000000,1.000000,226.925577,39910.000000,0.000000
-7.14325002,-7.82099997,-0.47225004,142,147,65,2.000000,1.000000,226.843363,23133.000000,0.000000
-7.04975000,-7.77600001,-0.33949988,72,85,36,2.000000,1.000000,226.904856,32942.000000,0.000000
-7.05074999,-7.77350002,-0.34050005,84,101,42,2.000000,1.000000,226.884302,28464.000000,0.000000
-7.05099997,-7.77375000,-0.33799999,110,118,58,2.000000,1.000000,226.884302,29774.000000,0.000000
-7.04924998,-7.76999997,-0.33974998,117,138,71,2.000000,1.000000,226.863748,18743.000000,0.000000
-7.04975000,-7.77600001,-0.33674996,111,124,60,2.000000,1.000000,226.904856,33488.000000,0.000000
-7.04924998,-7.77250003,-0.33525007,130,136,82,2.000000,1.000000,226.884302,27109.000000,0.000000
-7.04924998,-7.76999997,-0.33724993,141,146,91,2.000000,1.000000,226.863748,17519.000000,0.000000
-7.04700002,-7.77474998,-0.35424989,99,118,71,2.000000,1.000000,226.904871,33488.000000,0.000000
-7.04174999,-7.77200001,-0.35600012,91,109,70,2.000000,1.000000,226.904886,33248.000000,0.000000
-7.03999999,-7.77399998,-0.35575002,89,105,76,2.000000,1.000000,226.925425,23112.000000,0.000000
-7.04225001,-7.76875000,-0.35724991,95,118,66,2.000000,1.000000,226.884333,24204.000000,0.000000
-7.04024997,-7.76749997,-0.35475009,82,105,51,2.000000,1.000000,226.884333,24051.000000,0.000000
-7.04325000,-7.77275001,-0.35125010,97,120,64,2.000000,1.000000,226.904871,31740.000000,0.000000
-7.04525003,-7.77375000,-0.34650009,91,113,51,2.000000,1.000000,226.904871,31041.000000,0.000000
-7.04375002,-7.77299999,-0.34875005,102,126,64,3.000000,1.000000,226.904871,32680.000000,0.000000
-7.03449997,-7.77100002,-0.35275000,105,121,87,2.000000,1.000000,226.925425,21976.000000,0.000000
-7.03599998,-7.77175002,-0.35024994,105,122,79,3.000000,1.000000,226.925425,22740.000000,0.000000
-7.03950003,-7.77350002,-0.34825008,99,118,67,3.000000,1.000000,226.925425,26519.000000,0.000000
-7.03999999,-7.77375000,-0.34575003,99,117,63,3.000000,1.000000,226.925409,26476.000000,0.000000
-7.04300001,-7.76925003,-0.34974998,81,107,44,2.000000,1.000000,226.884317,21692.000000,0.000000
-7.04249999,-7.76899998,-0.34724992,81,107,44,2.000000,1.000000,226.884317,21408.000000,0.000000
-7.03975001,-7.76724999,-0.35199993,81,107,48,2.000000,1.000000,226.884317,24837.000000,0.000000
-7.04424998,-7.77625000,-0.34350007,98,114,62,3.000000,1.000000,226.925409,18437.000000,0.000000
-7.04650000,-7.77425002,-0.34400003,62,81,25,2.000000,1.000000,226.904856,30080.000000,0.000000
-7.04900000,-7.77250003,-0.34275001,83,101,43,2.000000,1.000000,226.884302,27896.000000,0.000000
-7.04274997,-7.77549999,-0.34100001,97,111,60,3.000000,1.000000,226.925409,14199.000000,0.000000
-7.04725000,-7.77474998,-0.34149998,48,62,14,2.000000,1.000000,226.904856,31260.000000,0.000000
-7.03950003,-7.77350002,-0.33825009,104,117,68,3.000000,1.000000,226.925409,15881.000000,0.000000
-7.04550001,-7.76800000,-0.34199994,95,117,51,2.000000,1.000000,226.863764,13674.000000,0.000000
-7.04475001,-7.77025001,-0.34475010,80,102,40,2.000000,1.000000,226.884317,21145.000000,0.000000
-7.04800001,-7.77500003,-0.33424991,125,136,73,2.000000,1.000000,226.904856,23636.000000,0.000000
-7.04150000,-7.77450000,-0.33575004,107,126,57,2.000000,1.000000,226.925409,14068.000000,0.000000
-7.04674998,-7.76875000,-0.33475011,128,130,83,2.000000,1.000000,226.863748,14111.000000,0.000000
-7.03150001,-7.77149998,-0.34525006,124,136,93,3.000000,1.000000,226.945963,11359.000000,0.000000
-6.48199996,-8.07324999,-0.71725004,87,82,58,2.000000,1.000000,231.693628,29883.000000,0.000000
-6.48224995,-8.07350000,-0.71499997,74,68,45,2.000000,1.000000,231.693628,17082.000000,0.000000
-6.47975001,-8.07450001,-0.71425002,98,92,68,2.000000,1.000000,231.714182,20927.000000,0.000000
-6.47899994,-8.07100000,-0.72600000,183,182,125,1.000000,1.000000,231.693644,25471.000000,0.000000
-6.47650001,-8.07225000,-0.72550004,107,106,60,2.000000,1.000000,231.714197,18065.000000,0.000000
-6.47874996,-8.06800001,-0.72750001,174,175,95,2.000000,1.000000,231.673105,20709.000000,0.000000
-6.47475001,-8.06749999,-0.72725003,182,185,108,2.000000,1.000000,231.693644,10638.000000,0.000000
-6.47825000,-8.07324999,-0.72349995,104,102,63,3.000000,1.000000,231.714197,23920.000000,0.000000
-6.46975002,-8.06975000,-0.72174995,50,45,18,2.000000,1.000000,231.734735,11446.000000,0.000000
-6.47874996,-8.07700001,-0.71725004,113,108,86,2.000000,1.000000,231.734735,34995.000000,0.000000
-6.47475001,-8.07649999,-0.71950000,51,48,28,2.000000,1.000000,231.755289,32680.000000,0.000000
-6.47625002,-8.07524999,-0.71425002,106,101,80,2.000000,1.000000,231.734735,29512.000000,0.000000
-6.47325000,-8.07849999,-0.71625000,82,78,53,2.000000,1.000000,231.775827,35017.000000,0.000000
-6.47374997,-8.07575001,-0.71674996,52,49,30,2.000000,1.000000,231.755289,36939.000000,0.000000
-6.47174999,-8.07700001,-0.71349996,76,73,52,2.000000,1.000000,231.775827,31522.000000,0.000000
-6.47374997,-8.07575001,-0.71425002,74,71,52,2.000000,1.000000,231.755274,32417.000000,0.000000
-6.47049996,-8.07625001,-0.71799999,63,57,31,2.000000,1.000000,231.775827,31085.000000,0.000000
-6.46749994,-8.07700001,-0.71750002,103,94,63,2.000000,1.000000,231.796381,28223.000000,0.000000
-6.46724996,-8.07950001,-0.71324997,139,141,119,2.000000,1.000000,231.816935,35170.000000,0.000000
-6.46874997,-8.07800000,-0.71550005,136,130,101,2.000000,1.000000,231.796381,34689.000000,0.000000
-6.46425006,-8.07675000,-0.71699994,117,107,78,2.000000,1.000000,231.816935,25930.000000,0.000000
-6.46549997,-8.07800000,-0.71499997,132,127,101,1.000000,1.000000,231.816935,34252.000000,0.000000
-6.47775003,-8.07324999,-0.72100001,89,87,56,2.000000,1.000000,231.714182,33226.000000,0.000000
-6.47849998,-8.07375001,-0.71875005,121,118,90,2.000000,1.000000,231.714182,35214.000000,0.000000
-6.47224996,-8.07425000,-0.72100001,50,45,27,2.000000,1.000000,231.755289,20425.000000,0.000000
-6.47475001,-8.07399999,-0.71849995,94,90,66,1.000000,1.000000,231.734735,35301.000000,0.000000
-6.47874996,-8.07375001,-0.71649998,140,136,111,2.000000,1.000000,231.714182,32243.000000,0.000000
-6.47100005,-8.07100000,-0.71999996,58,54,29,2.000000,1.000000,231.734735,27131.000000,0.000000
-6.46724996,-8.07375001,-0.71950000,52,45,20,2.000000,1.000000,231.775843,19026.000000,0.000000
-6.46275005,-8.07875000,-0.71625000,149,143,121,3.000000,1.000000,231.837488,27874.000000,0.000000
-6.45950005,-8.08175000,-0.71400004,95,97,86,2.000000,1.000000,231.878580,29381.000000,0.000000
-6.46049997,-8.08024999,-0.71349996,136,138,122,2.000000,1.000000,231.858026,34034.000000,0.000000
-6.46275005,-8.07899999,-0.71375006,118,118,99,1.000000,1.000000,231.837488,35651.000000,0.000000
-6.45675001,-8.07700001,-0.71474998,127,127,111,2.000000,1.000000,231.858042,25252.000000,0.000000
-6.45275006,-8.07950001,-0.71400004,64,67,58,3.000000,1.000000,231.899134,19245.000000,0.000000
-6.45450005,-8.07750001,-0.71474998,102,104,91,2.000000,1.000000,231.878580,21539.000000,0.000000
-6.46100006,-8.07175001,-0.71824997,115,102,72,2.000000,1.000000,231.796381,14898.000000,0.000000
-6.47224996,-8.08674999,-0.71174996,114,120,106,2.000000,1.000000,231.837473,28005.000000,0.000000
-6.46600005,-8.09025001,-0.71050005,80,83,76,2.000000,1.000000,231.899118,23439.000000,0.000000
-6.46775004,-8.08625000,-0.71075004,86,92,78,2.000000,1.000000,231.858026,30583.000000,0.000000
-6.47674999,-8.07774999,-0.71275001,81,77,60,2.000000,1.000000,231.755274,23876.000000,0.000000
-6.47275004,-8.07800000,-0.71149998,81,81,62,2.000000,1.000000,231.775827,22849.000000,0.000000
-6.46874997,-8.08050000,-0.71125000,135,141,123,2.000000,1.000000,231.816919,28005.000000,0.000000
-6.47049996,-8.07950001,-0.71125000,124,128,110,2.000000,1.000000,231.796381,23374.000000,0.000000
-6.46399996,-8.08000000,-0.71174996,111,115,97,1.000000,1.000000,231.837473,35083.000000,0.000000
-6.46800003,-8.07724999,-0.71275001,147,147,122,2.000000,1.000000,231.796381,32286.000000,0.000000
-6.46175000,-8.08375000,-0.71225005,102,105,95,2.000000,1.000000,231.878580,33422.000000,0.000000
-6.46275005,-8.08424999,-0.70999997,99,102,91,2.000000,1.000000,231.878580,31566.000000,0.000000
-6.45775005,-8.08349999,-0.71050005,84,87,81,2.000000,1.000000,231.899134,26541.000000,0.000000
-6.45399997,-8.08375000,-0.70974999,90,92,89,2.000000,1.000000,231.919672,10747.000000,0.000000
-6.46100006,-8.08075001,-0.71125000,121,124,110,1.000000,1.000000,231.858026,34449.000000,0.000000
-6.45350000,-8.08000000,-0.71199995,74,77,70,3.000000,1.000000,231.899134,25602.000000,0.000000
-6.45150003,-8.08150001,-0.71149998,67,69,64,2.000000,1.000000,231.919687,12364.000000,0.000000
-6.64050004,-7.96074997,-0.82725006,177,174,124,2.000000,1.000000,230.049753,28529.000000,0.000000
-6.63550004,-7.95675003,-0.82800000,160,149,118,1.000000,1.000000,230.049753,35214.000000,0.000000
-6.63125000,-7.95100003,-0.82725006,139,129,98,1.000000,1.000000,230.029215,37486.000000,0.000000
-6.63824996,-7.95899998,-0.82400005,161,163,102,2.000000,1.000000,230.049753,19136.000000,0.000000
-6.63149998,-7.95100003,-0.82475000,126,119,66,1.000000,1.000000,230.029200,36087.000000,0.000000
-6.63125000,-7.95074998,-0.82224994,138,134,67,2.000000,1.000000,230.029200,28005.000000,0.000000
-6.65700004,-7.90275001,-0.82049995,174,165,68,2.000000,1.000000,229.556543,32636.000000,0.000000
-6.65499994,-7.89850002,-0.82049995,179,173,89,2.000000,1.000000,229.536005,22063.000000,0.000000
-6.65550003,-7.89649998,-0.82024997,178,177,85,3.000000,1.000000,229.515451,14636.000000,0.000000
-6.64974997,-7.89775001,-0.82100003,143,145,73,2.000000,1.000000,229.556559,30146.000000,0.000000
-6.64225003,-7.89574998,-0.82400005,106,101,21,2.000000,1.000000,229.577112,29971.000000,0.000000
-6.64324996,-7.89300000,-0.82374995,99,87,38,2.000000,1.000000,229.556559,25733.000000,0.000000
-6.63900003,-7.89574998,-0.82374995,81,80,14,2.000000,1.000000,229.597666,29993.000000,0.000000
-6.63799998,-7.89275002,-0.82499998,57,56,22,2.000000,1.000000,229.577112,20883.000000,0.000000
-6.43574998,-8.01575001,-0.75400000,156,149,94,2.000000,1.000000,231.549860,35563.000000,0.000000
-6.44000003,-8.01625000,-0.75299995,213,204,167,2.000000,1.000000,231.529306,25930.000000,0.000000
-6.43525002,-8.01550000,-0.75149994,173,165,112,2.000000,1.000000,231.549860,31850.000000,0.000000
-6.43399999,-8.01700001,-0.74924999,146,135,80,2.000000,1.000000,231.570398,30036.000000,0.000000
-6.43650004,-8.01325001,-0.74949997,205,199,165,2.000000,1.000000,231.529306,18786.000000,0.000000
-6.43475005,-8.01500001,-0.74900001,171,161,116,2.000000,1.000000,231.549845,27808.000000,0.000000
-6.43375000,-8.01425000,-0.74624997,173,164,125,2.000000,1.000000,231.549845,20359.000000,0.000000
-6.41324994,-8.04700001,-0.75000005,127,130,48,2.000000,1.000000,231.899210,31347.000000,0.000000
-6.41474995,-8.04849999,-0.74799996,150,155,66,2.000000,1.000000,231.899195,31609.000000,0.000000
-6.41575000,-8.04625001,-0.74900001,134,136,49,2.000000,1.000000,231.878656,32811.000000,0.000000
-6.41299996,-8.04700001,-0.74525004,157,166,75,2.000000,1.000000,231.899195,23636.000000,0.000000
-6.41449997,-8.04500001,-0.74624997,145,152,54,2.000000,1.000000,231.878641,25886.000000,0.000000
-6.41575000,-8.04399999,-0.74799996,134,137,45,2.000000,1.000000,231.858103,26126.000000,0.000000
-6.40675005,-8.04500001,-0.74824994,134,144,63,3.000000,1.000000,231.919748,15641.000000,0.000000
-6.40750000,-8.04575001,-0.74624997,141,149,62,2.000000,1.000000,231.919748,24313.000000,0.000000
-6.41299996,-8.03850000,-0.74949997,134,147,69,2.000000,1.000000,231.837549,23024.000000,0.000000
-6.42949996,-8.02200001,-0.75099998,177,168,110,2.000000,1.000000,231.632059,30954.000000,0.000000
-6.42650005,-8.02299999,-0.75200003,148,139,58,2.000000,1.000000,231.652613,33357.000000,0.000000
